Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-03-23 04:43:00;1134.85;12.70;472.36;23.06;291.25;105.32;158.54;192000.00;
2017-03-23 04:58:00;1903.90;26.60;708.66;3.89;209.65;11.03;17.48;216000.00;
2017-03-23 05:13:00;3341.46;63.16;1260.16;7.16;368.97;11.44;17.48;228000.00;
2017-03-23 05:28:00;4228.27;64.95;1378.59;8.57;1156.35;871.28;366.68;240000.00;
2017-03-23 05:43:00;6879.12;82.76;2354.41;8.38;1442.68;1155.52;442.28;252000.00;
2017-03-23 05:58:00;12701.48;189.87;3692.92;16.39;2275.79;2539.13;570.22;264000.00;
2017-03-23 06:13:00;10221.40;192.19;3308.14;16.85;2353.73;1570.58;439.74;264000.00;
2017-03-23 06:28:00;22440.67;177.34;5526.93;19.43;4140.26;4774.34;558.81;252000.00;
2017-03-23 06:43:00;27195.74;1189.43;7831.85;148.12;3903.34;6834.92;575.04;252000.00;
2017-03-23 06:58:00;34464.87;1875.54;9961.80;163.38;4232.45;8430.89;793.93;264000.00;
2017-03-23 07:13:00;38784.49;2236.63;13511.28;149.62;4373.44;8059.86;667.30;264000.00;
2017-03-23 07:28:00;23736.13;1994.51;9470.62;99.40;4315.94;8585.60;509.58;276000.00;
2017-03-23 07:43:00;39283.64;2599.96;11931.68;158.98;4566.45;10518.56;603.55;288000.00;
2017-03-23 07:58:00;46638.72;2735.06;12466.94;192.42;4586.71;11000.73;631.59;264000.00;
2017-03-23 08:13:00;49907.96;2853.36;23796.14;198.30;4555.94;11343.01;676.57;276000.00;
2017-03-23 08:28:00;55189.22;3045.56;27563.18;207.28;4750.46;12174.25;812.37;276000.00;
2017-03-23 08:43:00;67119.69;2916.12;28330.99;219.20;3591.68;10294.50;1436.22;264000.00;
2017-03-23 08:58:00;16366.28;693.28;7678.21;46.99;1078.97;3087.96;739.41;324000.00;
2017-03-23 09:13:00;44821.36;3291.13;32121.45;172.77;4865.65;12972.50;913.23;276000.00;
2017-03-23 09:28:00;53298.97;2638.89;25513.64;182.14;4489.96;10757.79;768.05;276000.00;
2017-03-23 09:43:00;64846.05;3356.58;33324.03;220.09;4673.91;13047.66;934.58;276000.00;
2017-03-23 09:58:00;64934.91;3339.04;33207.54;216.87;4636.69;12978.22;982.57;264000.00;
2017-03-23 10:13:00;65513.77;3302.88;33098.00;217.53;4595.49;13023.04;1040.52;276000.00;
2017-03-23 10:28:00;67651.92;3446.76;34790.77;217.04;4761.66;13425.21;1516.45;264000.00;
2017-03-23 10:43:00;65477.36;3342.85;33903.84;214.16;4782.67;13474.99;1824.35;276000.00;
2017-03-23 10:58:00;64054.16;3314.12;33468.86;212.92;4743.95;13316.69;2752.38;264000.00;
2017-03-23 11:13:00;60615.85;3108.28;32801.23;205.31;4705.99;13032.50;3944.16;276000.00;
2017-03-23 11:28:00;56655.13;3052.25;32362.00;200.74;4678.68;12852.88;5106.86;264000.00;
2017-03-23 11:43:00;55824.04;2840.45;31659.62;193.73;4660.01;12543.00;6225.33;264000.00;
2017-03-23 11:58:00;52461.71;2607.60;30672.30;185.88;4642.80;12208.20;7282.08;264000.00;
2017-03-23 12:13:00;48222.83;2432.79;28832.69;173.93;4485.22;11409.43;7998.78;264000.00;
2017-03-23 12:28:00;41935.61;2157.81;27468.49;162.83;4366.72;10708.57;8664.98;300000.00;
2017-03-23 12:43:00;40277.78;1984.56;26875.96;154.86;4330.11;10383.37;9555.65;288000.00;
2017-03-23 12:58:00;35399.21;1819.33;25995.99;150.16;4353.26;10180.84;10520.66;288000.00;
2017-03-23 13:13:00;16356.84;585.25;10018.67;51.95;1438.17;3030.94;4140.40;300000.00;
2017-03-23 13:28:00;24123.02;1094.57;17800.52;100.43;3208.51;6909.96;8969.45;288000.00;
2017-03-23 13:43:00;20734.35;1150.54;17667.79;102.19;3161.40;7466.04;10525.01;276000.00;
2017-03-23 13:58:00;15076.15;964.28;14288.71;84.82;1914.30;6549.33;9851.43;276000.00;
2017-03-23 14:13:00;11860.45;952.63;12638.58;74.24;2372.53;6120.84;9471.83;276000.00;
2017-03-23 14:28:00;7127.64;863.89;9554.69;56.29;2305.63;4996.29;8195.06;264000.00;
2017-03-23 14:43:00;4413.12;770.51;7417.56;39.41;2005.67;3985.56;7618.72;264000.00;
2017-03-23 14:58:00;2922.73;595.51;5390.01;6.40;1765.34;3035.60;7231.21;252000.00;
2017-03-23 15:13:00;2022.12;387.46;3568.21;4.15;1276.44;2055.30;6649.69;240000.00;
2017-03-23 15:28:00;1625.34;179.74;1528.10;3.98;823.51;1209.28;5855.12;252000.00;
2017-03-23 15:43:00;1125.77;40.74;777.97;3.04;53.24;336.00;2778.09;240000.00;
2017-03-23 15:58:00;703.65;11.13;468.12;2.04;29.88;116.21;1953.69;228000.00;
2017-03-23 16:13:00;355.32;-1.63;229.25;0.85;10.22;23.94;214.30;240000.00;
2017-03-23 16:28:00;3.19;0;1.85;0.02;0;8.03;31.44;216000.00;
2017-03-23 16:43:00;0;-2.05;0;0;-1.01;5.85;17.70;252000.00;
2017-03-23 16:58:00;0;-3.67;0;0;-1.92;1.61;5.11;216000.00;
2017-03-23 17:13:00;0;-3.93;0;0;-2.28;1.65;3.16;204000.00;
2017-03-23 17:28:00;0;-3.83;0;0;-2.21;1.65;3.15;204000.00;
2017-03-23 17:43:00;0;-3.73;0;0;-2.08;2.37;4.18;204000.00;
2017-03-23 17:58:00;0;-3.86;0;0;-2.17;2.48;4.45;216000.00;
2017-03-23 18:13:00;0;-3.79;0;0;-2.18;2.23;4.51;216000.00;
2017-03-23 18:28:00;0;-3.73;0;0;-2.02;2.80;4.53;216000.00;
2017-03-23 18:43:00;0;-3.61;0;0;-1.91;2.91;4.83;216000.00;
2017-03-23 18:58:00;0;-3.85;0;0;-2.06;2.80;4.97;192000.00;
2017-03-23 19:13:00;0;-3.70;0;0;-2.01;2.38;4.25;180000.00;
2017-03-23 19:28:00;0;-3.46;0;0;-1.91;2.35;4.74;180000.00;
2017-03-23 19:43:00;0;-3.73;0;0;-2.07;2.30;4.24;180000.00;
2017-03-23 19:58:00;0;-3.84;0;0;-2.02;2.60;4.66;168000.00;
2017-03-23 20:13:00;0;-3.68;0;0;-1.94;1.67;3.70;168000.00;
2017-03-23 20:28:00;0;-3.67;0;0;-2.08;2.05;4.09;180000.00;
2017-03-23 20:43:00;0;-3.76;0;0;-2.08;2.46;4.23;180000.00;
2017-03-23 20:58:00;0;-3.79;0;0;-2.16;2.30;4.29;156000.00;
2017-03-23 21:13:00;0;-3.65;0;0;-2.03;2.58;4.63;168000.00;
2017-03-23 21:28:00;0;-3.60;0;0;-1.91;2.32;4.57;156000.00;
2017-03-23 21:43:00;0;-3.67;0;0;-1.95;2.76;4.97;156000.00;
2017-03-23 21:58:00;0;-3.73;0;0;-1.96;2.76;5.10;168000.00;
2017-03-23 22:13:00;0;-3.62;0;0;-1.86;2.39;4.78;156000.00;
2017-03-23 22:28:00;0;-3.76;0;0;-2.07;2.57;4.95;156000.00;
2017-03-23 22:43:00;0;-3.73;0;0;-1.92;2.62;4.81;156000.00;
2017-03-23 22:58:00;0;-3.65;0;0;-1.93;2.82;4.74;168000.00;
2017-03-23 23:13:00;0;-3.71;0;0;-2.06;2.75;4.77;156000.00;
2017-03-23 23:28:00;0;-3.74;0;0;-2.02;2.67;4.88;156000.00;
2017-03-23 23:43:00;0;-3.67;0;0;-2.09;2.78;4.71;156000.00;
2017-03-23 23:58:00;0;-3.78;0;0;-2.13;2.46;4.29;168000.00;
2017-03-24 00:13:00;0;-3.68;0;0;-2.02;2.75;4.89;156000.00;
2017-03-24 00:28:00;0;-3.79;0;0;-2.15;3.05;5.22;156000.00;
2017-03-24 00:43:00;0;-3.79;0;0;-2.13;2.70;4.72;156000.00;
2017-03-24 00:58:00;0;-3.76;0;0;-2.04;3.17;5.27;156000.00;
2017-03-24 01:13:00;0;-3.84;0;0;-2.08;2.98;5.11;156000.00;
2017-03-24 01:28:00;0;-3.78;0;0;-2.13;2.64;4.97;156000.00;
2017-03-24 01:43:00;0;-3.59;0;0;-1.90;2.43;4.52;168000.00;
2017-03-24 01:58:00;0;-3.46;0;0;-1.74;3.06;4.80;156000.00;
2017-03-24 02:13:00;0;-3.68;0;0;-1.97;2.46;4.86;156000.00;
2017-03-24 02:28:00;0;-3.60;0;0;-1.93;2.47;4.48;156000.00;
2017-03-24 02:43:00;0;-3.55;0;0;-1.74;2.38;4.39;156000.00;
2017-03-24 02:58:00;0;-3.62;0;0;-1.80;2.05;4.03;156000.00;
2017-03-24 03:13:00;0;-3.56;0;0;-1.75;2.48;4.03;156000.00;
2017-03-24 03:28:00;0;-3.69;0;0;-1.64;2.97;4.99;156000.00;
2017-03-24 03:43:00;0;-2.01;0;0;-0.01;5.70;11.06;156000.00;
2017-03-24 03:58:00;8.10;0;2.94;0.04;-7.44;11.24;19.89;180000.00;
2017-03-24 04:13:00;362.47;-6.93;118.56;0.95;69.28;8.99;24.68;180000.00;
2017-03-24 04:28:00;843.08;4.48;341.00;2.25;196.83;53.38;103.38;180000.00;
2017-03-24 04:43:00;1422.04;14.93;529.36;27.28;296.09;115.99;152.58;192000.00;
2017-03-24 04:58:00;2175.96;26.54;692.12;4.10;207.13;344.10;241.10;228000.00;
2017-03-24 05:13:00;2877.05;36.94;831.05;5.32;332.18;603.12;299.47;228000.00;
2017-03-24 05:28:00;5065.38;44.00;1813.51;7.11;1063.36;762.22;352.93;216000.00;
2017-03-24 05:43:00;7415.17;58.61;2586.30;6.85;1581.71;1112.93;400.02;252000.00;
2017-03-24 05:58:00;11251.94;66.41;2931.45;7.79;2115.58;1716.78;437.95;228000.00;
2017-03-24 06:13:00;16963.52;79.15;4405.42;10.60;3657.65;3579.64;471.42;264000.00;
2017-03-24 06:28:00;23722.34;111.21;5190.82;16.08;4109.00;5072.50;503.52;240000.00;
2017-03-24 06:43:00;28541.98;1231.51;8151.67;153.81;4066.28;6997.91;536.29;252000.00;
2017-03-24 06:58:00;33692.39;1881.45;9376.02;161.78;4019.13;8201.58;565.64;252000.00;
2017-03-24 07:13:00;37869.39;2267.55;10448.73;172.31;4270.56;9001.88;597.85;252000.00;
2017-03-24 07:28:00;41373.49;2455.84;11427.12;184.37;4460.23;9706.22;625.90;252000.00;
2017-03-24 07:43:00;45294.62;2609.64;12271.99;192.45;4441.42;10278.48;662.32;276000.00;
2017-03-24 07:58:00;48403.36;2783.88;16475.63;201.65;4585.94;10943.24;698.44;252000.00;
2017-03-24 08:13:00;52469.95;2944.87;22057.54;210.03;4619.72;11647.35;730.64;264000.00;
2017-03-24 08:28:00;55578.85;3042.05;28032.56;213.96;4595.73;11878.50;758.62;252000.00;
2017-03-24 08:43:00;59177.59;3160.61;29220.10;218.20;4665.23;12248.79;796.95;252000.00;
2017-03-24 08:58:00;60694.64;3234.20;29995.38;222.47;4657.85;12472.16;839.22;240000.00;
2017-03-24 09:13:00;62864.83;3280.43;32464.11;224.26;4629.61;12558.20;892.59;240000.00;
2017-03-24 09:28:00;65183.61;3314.02;33045.37;223.61;4623.57;12774.75;943.13;264000.00;
2017-03-24 09:43:00;66181.78;3371.01;33956.65;225.83;4650.39;13106.42;996.28;240000.00;
2017-03-24 09:58:00;66892.08;3392.74;34219.80;226.51;4637.61;13196.02;1037.63;264000.00;
2017-03-24 10:13:00;67922.02;3407.67;34672.98;227.77;4663.57;13268.55;1076.61;252000.00;
2017-03-24 10:28:00;68089.64;3401.31;34404.64;224.47;4649.83;13302.24;1222.09;240000.00;
2017-03-24 10:43:00;66922.81;3361.67;34152.00;219.98;4673.69;13194.82;1803.78;252000.00;
2017-03-24 10:58:00;65080.56;3333.61;34074.46;215.56;4664.01;13119.98;2934.14;252000.00;
2017-03-24 11:13:00;62399.41;3121.26;33480.21;210.43;4645.55;12827.43;4111.09;252000.00;
2017-03-24 11:28:00;57609.58;3051.69;32816.82;203.49;4598.73;12557.58;5263.26;252000.00;
2017-03-24 11:43:00;57057.16;2873.18;32076.93;197.52;4602.96;12454.35;6347.81;252000.00;
2017-03-24 11:58:00;54263.94;2633.83;31290.19;190.46;4631.64;12244.99;7468.56;252000.00;
2017-03-24 12:13:00;51976.01;2542.25;30306.67;183.52;4515.42;11764.91;8350.25;252000.00;
2017-03-24 12:28:00;26423.41;1914.14;23854.02;97.91;4299.21;10090.57;7454.29;276000.00;
2017-03-24 12:43:00;41584.39;2001.33;27389.41;159.54;4453.39;10594.93;9808.57;252000.00;
2017-03-24 12:58:00;35381.51;1762.79;25682.99;147.68;4364.19;9964.13;10470.95;276000.00;
2017-03-24 13:13:00;23756.27;891.56;15097.26;103.68;3554.31;5897.64;7074.38;264000.00;
2017-03-24 13:28:00;25694.72;1281.09;20807.32;119.68;3802.68;8431.52;10887.52;264000.00;
2017-03-24 13:43:00;20876.56;1206.92;18671.35;104.69;3171.41;7556.56;10917.73;252000.00;
2017-03-24 13:58:00;16405.93;1051.68;15721.60;88.94;2737.76;6631.23;9906.76;252000.00;
2017-03-24 14:13:00;12313.77;966.98;12746.44;73.11;2489.67;5680.88;9026.39;252000.00;
2017-03-24 14:28:00;8079.40;886.71;9997.58;56.92;2282.78;4943.64;8522.56;240000.00;
2017-03-24 14:43:00;4871.85;848.41;7715.48;40.64;2135.74;4015.07;7910.50;228000.00;
2017-03-24 14:58:00;2918.39;631.46;5811.25;6.24;1916.11;3106.18;7594.01;264000.00;
2017-03-24 15:13:00;1933.21;441.07;4001.09;4.10;1537.90;2138.78;7104.78;252000.00;
2017-03-24 15:28:00;1532.24;214.68;1794.70;3.96;892.86;1269.47;6420.40;228000.00;
2017-03-24 15:43:00;1121.69;51.75;901.95;3.22;44.97;412.27;4754.86;228000.00;
2017-03-24 15:58:00;719.59;10.45;483.18;2.11;22.80;122.45;2537.98;228000.00;
2017-03-24 16:13:00;327.65;-6.26;210.69;0.85;1.34;20.64;244.79;228000.00;
2017-03-24 16:28:00;5.32;0;0.94;0.02;0;17.00;25.75;216000.00;
2017-03-24 16:43:00;0;-2.33;0;0;-0.25;12.52;18.31;252000.00;
2017-03-24 16:58:00;0;-4.23;0;0;-2.53;9.10;6.02;204000.00;
2017-03-24 17:13:00;0;-4.38;0;0;-2.88;9.04;4.51;216000.00;
2017-03-24 17:28:00;0;-4.32;0;0;-2.85;8.92;3.92;228000.00;
2017-03-24 17:43:00;0;-4.45;0;0;-2.95;9.12;4.34;228000.00;
2017-03-24 17:58:00;0;-4.40;0;0;-2.87;9.08;4.24;228000.00;
2017-03-24 18:13:00;0;-4.43;0;0;-2.83;9.17;4.75;204000.00;
2017-03-24 18:28:00;0;-4.30;0;0;-2.88;9.24;3.95;192000.00;
2017-03-24 18:43:00;0;-4.32;0;0;-2.89;9.20;4.63;204000.00;
2017-03-24 18:58:00;0;-4.26;0;0;-2.79;9.52;4.89;192000.00;
2017-03-24 19:13:00;0;-4.32;0;0;-2.75;9.33;5.32;192000.00;
2017-03-24 19:28:00;0;-4.33;0;0;-2.59;9.54;5.23;192000.00;
2017-03-24 19:43:00;0;-4.41;0;0;-2.80;9.53;5.25;180000.00;
2017-03-24 19:58:00;0;-4.39;0;0;-2.89;9.30;4.61;168000.00;
2017-03-24 20:13:00;0;-4.25;0;0;-2.55;9.22;4.58;180000.00;
2017-03-24 20:28:00;0;-4.20;0;0;-2.68;9.04;4.52;168000.00;
2017-03-24 20:43:00;0;-4.26;0;0;-2.59;8.93;3.95;168000.00;
2017-03-24 20:58:00;0;-4.43;0;0;-2.94;9.46;5.13;156000.00;
2017-03-24 21:13:00;0;-4.34;0;0;-2.75;9.30;4.80;156000.00;
2017-03-24 21:28:00;0;-4.29;0;0;-2.67;9.56;5.08;144000.00;
2017-03-24 21:43:00;0;-4.25;0;0;-2.69;9.49;4.99;156000.00;
2017-03-24 21:58:00;0;-4.39;0;0;-2.84;9.63;5.35;168000.00;
2017-03-24 22:13:00;0;-4.39;0;0;-2.87;9.61;5.48;156000.00;
2017-03-24 22:28:00;0;-4.46;0;0;-2.81;9.21;5.67;156000.00;
2017-03-24 22:43:00;0;-4.34;0;0;-2.80;9.37;5.43;156000.00;
2017-03-24 22:58:00;0;-4.27;0;0;-2.60;9.63;5.20;156000.00;
2017-03-24 23:13:00;0;-4.39;0;0;-2.81;10.01;5.92;156000.00;
2017-03-24 23:28:00;0;-4.34;0;0;-2.88;9.66;5.80;168000.00;
2017-03-24 23:43:00;0;-4.40;0;0;-2.89;9.70;5.89;156000.00;
2017-03-24 23:58:00;0;-4.36;0;0;-2.80;9.67;5.68;156000.00;
2017-03-25 00:13:00;0;-4.35;0;0;-2.83;9.39;5.28;156000.00;
2017-03-25 00:28:00;0;-4.42;0;0;-2.97;9.64;5.19;156000.00;
2017-03-25 00:43:00;0;-4.34;0;0;-2.82;10.03;5.75;156000.00;
2017-03-25 00:58:00;0;-4.34;0;0;-2.81;9.17;5.57;156000.00;
2017-03-25 01:13:00;0;-4.38;0;0;-2.73;9.80;5.97;144000.00;
2017-03-25 01:28:00;0;-4.39;0;0;-2.90;9.40;5.70;156000.00;
2017-03-25 01:43:00;0;-4.33;0;0;-2.77;9.20;5.56;156000.00;
2017-03-25 01:58:00;0;-4.34;0;0;-2.97;9.46;5.65;156000.00;
2017-03-25 02:13:00;0;-4.32;0;0;-2.81;9.55;5.46;156000.00;
2017-03-25 02:28:00;0;-4.31;0;0;-2.71;9.64;5.59;156000.00;
2017-03-25 02:43:00;0;-4.30;0;0;-2.79;9.73;5.50;168000.00;
2017-03-25 02:58:00;0;-4.23;0;0;-2.69;9.89;6.09;156000.00;
2017-03-25 03:13:00;0;-4.23;0;0;-2.64;9.79;5.80;156000.00;
2017-03-25 03:28:00;0;-4.20;0;0;-2.44;9.02;5.47;156000.00;
2017-03-25 03:43:00;0;-1.54;0;0;-0.93;12.32;11.97;168000.00;
2017-03-25 03:58:00;577.91;-0.21;283.34;1.44;3.90;18.03;20.19;156000.00;
2017-03-25 04:13:00;1122.98;14.60;556.56;2.48;9.80;17.69;19.99;156000.00;
2017-03-25 04:28:00;1301.79;18.11;645.05;2.83;34.99;34.40;22.61;144000.00;
2017-03-25 04:43:00;1150.74;15.87;596.43;1.97;21.35;29.41;45.65;168000.00;
2017-03-25 04:58:00;1965.14;39.89;1000.18;4.11;44.96;87.99;122.93;144000.00;
2017-03-25 05:13:00;3531.14;100.84;1767.54;7.22;128.24;200.71;211.60;132000.00;
2017-03-25 05:28:00;4666.78;130.94;2299.43;9.59;178.68;143.92;262.62;144000.00;
2017-03-25 05:43:00;5685.10;156.22;2832.80;11.74;226.42;343.03;394.46;132000.00;
2017-03-25 05:58:00;8482.41;310.52;4079.84;18.34;338.61;658.47;584.02;156000.00;
2017-03-25 06:13:00;7562.17;264.12;3710.04;16.18;327.66;596.72;561.62;156000.00;
2017-03-25 06:28:00;8669.02;327.97;4277.52;18.95;392.26;762.04;654.22;156000.00;
2017-03-25 06:43:00;9654.49;311.01;4612.86;23.38;405.87;1000.11;886.40;144000.00;
2017-03-25 06:58:00;7995.13;251.29;3591.75;17.75;310.66;617.67;692.73;168000.00;
2017-03-25 07:13:00;7438.60;220.18;3185.83;17.03;273.76;598.49;679.25;156000.00;
2017-03-25 07:28:00;10109.07;279.87;4119.10;21.54;389.87;765.09;796.40;156000.00;
2017-03-25 07:43:00;12293.79;325.56;5415.69;24.55;524.58;872.64;971.23;144000.00;
2017-03-25 07:58:00;16758.96;595.52;8425.25;33.33;586.45;1167.18;1271.15;144000.00;
2017-03-25 08:13:00;20207.37;807.97;9971.48;41.94;986.84;1525.82;1442.23;144000.00;
2017-03-25 08:28:00;15515.22;572.95;7518.87;30.99;692.36;1024.03;1148.65;144000.00;
2017-03-25 08:43:00;22329.93;881.76;10848.96;46.19;1081.69;1757.22;1618.27;144000.00;
2017-03-25 08:58:00;15337.79;580.41;7449.86;32.78;844.46;1192.52;1162.97;156000.00;
2017-03-25 09:13:00;18711.23;704.77;9135.89;36.63;964.49;1207.66;1338.50;144000.00;
2017-03-25 09:28:00;26635.25;1156.26;14383.29;51.40;1297.16;2111.20;2270.06;144000.00;
2017-03-25 09:43:00;22182.11;854.95;10894.54;46.76;1275.51;1759.25;1685.85;156000.00;
2017-03-25 09:58:00;13997.18;533.22;6916.97;28.21;697.32;975.13;1039.10;168000.00;
2017-03-25 10:13:00;21819.55;806.00;10645.84;42.54;1079.72;1457.94;1723.75;144000.00;
2017-03-25 10:28:00;20130.28;753.91;9955.30;40.17;978.05;1434.97;1724.65;156000.00;
2017-03-25 10:43:00;13224.93;468.00;6547.70;26.48;645.20;903.43;1123.42;156000.00;
2017-03-25 10:58:00;20045.03;774.54;10052.97;39.41;1023.77;1319.12;1443.61;156000.00;
2017-03-25 11:13:00;17038.83;635.44;8624.57;32.53;863.29;1083.01;1314.88;156000.00;
2017-03-25 11:28:00;16175.61;611.71;8186.35;31.07;858.05;995.75;1138.68;156000.00;
2017-03-25 11:43:00;13723.94;510.71;7184.23;26.17;732.71;854.07;1038.92;156000.00;
2017-03-25 11:58:00;12363.64;462.45;6367.77;24.16;667.88;779.86;911.98;156000.00;
2017-03-25 12:13:00;8837.54;300.37;4370.55;17.86;424.05;562.00;603.52;156000.00;
2017-03-25 12:28:00;6533.54;207.82;3400.64;12.67;354.66;366.64;430.55;168000.00;
2017-03-25 12:43:00;7767.51;265.50;3821.74;15.62;364.34;484.94;531.26;180000.00;
2017-03-25 12:58:00;5309.87;153.48;2957.02;9.71;279.78;258.03;406.57;192000.00;
2017-03-25 13:13:00;5782.51;177.58;2871.44;11.23;254.49;321.30;392.96;168000.00;
2017-03-25 13:28:00;7275.79;235.08;3574.15;14.02;292.09;388.64;472.14;180000.00;
2017-03-25 13:43:00;6175.87;201.91;3082.46;12.00;290.54;327.24;384.67;192000.00;
2017-03-25 13:58:00;5212.08;165.49;2629.45;9.90;210.86;268.34;327.42;180000.00;
2017-03-25 14:13:00;4926.76;143.27;2498.54;9.54;197.42;258.99;305.11;168000.00;
2017-03-25 14:28:00;4117.79;101.97;2065.61;7.76;143.84;208.98;248.90;180000.00;
2017-03-25 14:43:00;2402.21;54.87;1218.72;4.67;87.91;112.80;132.95;168000.00;
2017-03-25 14:58:00;1733.56;32.65;894.69;3.53;55.80;65.89;90.10;180000.00;
2017-03-25 15:13:00;1441.86;22.89;724.65;1.78;40.06;45.31;65.71;180000.00;
2017-03-25 15:28:00;1032.53;12.76;531.26;2.10;25.04;14.26;31.30;204000.00;
2017-03-25 15:43:00;412.62;-6.89;205.17;0.58;-1.40;14.89;17.48;180000.00;
2017-03-25 15:58:00;172.54;0;49.77;0.49;-1.06;15.51;18.04;168000.00;
2017-03-25 16:13:00;1.80;-1.22;0.43;-0.20;0;13.44;17.55;168000.00;
2017-03-25 16:28:00;0;-1.17;0;0;-0.39;10.84;10.75;192000.00;
2017-03-25 16:43:00;0;-2.72;0;0;-1.48;9.20;5.59;180000.00;
2017-03-25 16:58:00;0;-3.66;0;0;-2.21;8.62;4.57;168000.00;
2017-03-25 17:13:00;0;-3.72;0;0;-2.30;9.35;5.55;168000.00;
2017-03-25 17:28:00;0;-3.62;0;0;-2.21;9.15;5.57;168000.00;
2017-03-25 17:43:00;0;-3.70;0;0;-2.27;9.60;6.15;180000.00;
2017-03-25 17:58:00;0;-3.62;0;0;-2.19;9.42;6.70;180000.00;
2017-03-25 18:13:00;0;-3.70;0;0;-2.09;9.30;6.39;168000.00;
2017-03-25 18:28:00;0;-3.62;0;0;-2.04;9.68;6.88;168000.00;
2017-03-25 18:43:00;0;-3.67;0;0;-2.18;9.86;7.27;180000.00;
2017-03-25 18:58:00;0;-3.45;0;0;-2.00;9.86;7.27;168000.00;
2017-03-25 19:13:00;0;-3.37;0;0;-1.87;9.53;7.17;156000.00;
2017-03-25 19:28:00;0;-3.53;0;0;-2.00;9.34;6.11;156000.00;
2017-03-25 19:43:00;0;-3.56;0;0;-1.91;9.37;6.12;168000.00;
2017-03-25 19:58:00;0;-3.54;0;0;-2.03;9.43;6.24;156000.00;
2017-03-25 20:13:00;0;-3.59;0;0;-2.13;8.99;5.30;168000.00;
2017-03-25 20:28:00;0;-3.55;0;0;-2.06;9.11;5.49;156000.00;
2017-03-25 20:43:00;0;-3.64;0;0;-2.13;9.40;6.04;156000.00;
2017-03-25 20:58:00;0;-3.32;0;0;-1.88;9.00;5.32;144000.00;
2017-03-25 21:13:00;0;-3.49;0;0;-1.92;9.00;5.33;156000.00;
2017-03-25 21:28:00;0;-3.58;0;0;-2.07;9.68;6.41;156000.00;
2017-03-25 21:43:00;0;-3.40;0;0;-1.86;9.59;6.28;156000.00;
2017-03-25 21:58:00;0;-3.52;0;0;-2.05;9.39;6.10;156000.00;
2017-03-25 22:13:00;0;-3.52;0;0;-2.01;9.82;6.99;156000.00;
2017-03-25 22:28:00;0;-3.47;0;0;-2.04;10.21;6.92;144000.00;
2017-03-25 22:43:00;0;-3.36;0;0;-1.90;9.19;6.45;156000.00;
2017-03-25 22:58:00;0;-3.62;0;0;-2.05;9.57;6.62;144000.00;
2017-03-25 23:13:00;0;-3.52;0;0;-2.04;9.45;6.35;156000.00;
2017-03-25 23:28:00;0;-3.42;0;0;-1.74;9.48;6.29;168000.00;
2017-03-25 23:43:00;0;-3.45;0;0;-1.94;9.72;7.33;156000.00;
2017-03-25 23:58:00;0;-3.54;0;0;-2.14;10.32;7.05;144000.00;
2017-03-26 00:13:00;0;-3.46;0;0;-1.91;9.89;7.49;156000.00;
2017-03-26 00:28:00;0;-3.36;0;0;-1.79;9.86;6.97;144000.00;
2017-03-26 00:43:00;0;-3.56;0;0;-2.05;9.45;6.70;156000.00;
2017-03-26 00:58:00;0;-3.65;0;0;-2.21;9.66;6.68;156000.00;
2017-03-26 01:13:00;0;-3.51;0;0;-1.95;9.51;6.20;144000.00;
2017-03-26 01:28:00;0;-3.41;0;0;-1.87;9.63;6.77;156000.00;
2017-03-26 01:43:00;0;-3.34;0;0;-1.81;9.60;6.74;168000.00;
2017-03-26 01:58:00;0;-3.59;0;0;-2.09;9.83;6.86;144000.00;
2017-03-26 02:13:00;0;-3.41;0;0;-1.94;9.36;6.22;144000.00;
2017-03-26 02:28:00;0;-3.48;0;0;-2.03;9.46;6.14;144000.00;
2017-03-26 02:43:00;0;-3.55;0;0;-2.03;9.70;6.65;156000.00;
2017-03-26 02:58:00;0;-3.42;0;0;-1.95;9.77;6.59;156000.00;
2017-03-26 03:13:00;0;-3.33;0;0;-1.71;9.36;5.75;156000.00;
2017-03-26 03:28:00;0;-3.00;0;0;-1.30;9.41;6.26;156000.00;
2017-03-26 03:43:00;0;-1.10;0;0;-0.01;13.30;12.32;144000.00;
2017-03-26 03:58:00;24.38;0;5.14;0.35;-4.18;17.22;20.32;144000.00;
2017-03-26 04:13:00;327.97;-4.17;188.00;1.02;1.94;17.47;20.52;144000.00;
2017-03-26 04:28:00;879.61;12.09;492.89;2.19;24.39;17.86;20.61;144000.00;
2017-03-26 04:43:00;1484.31;31.61;826.66;3.16;48.65;54.99;84.08;144000.00;
2017-03-26 04:58:00;1737.22;37.96;945.85;3.29;64.62;75.92;94.97;144000.00;
2017-03-26 05:13:00;2111.98;50.98;1151.10;4.22;73.43;99.46;119.85;144000.00;
2017-03-26 05:28:00;3399.60;88.42;1817.75;7.19;122.15;174.74;198.22;144000.00;
2017-03-26 05:43:00;5068.48;138.44;2694.57;10.69;237.14;274.54;322.00;132000.00;
2017-03-26 05:58:00;6411.59;186.42;3191.27;12.92;286.48;348.52;383.87;132000.00;
2017-03-26 06:13:00;4936.00;155.51;2498.64;9.57;219.41;262.01;318.84;156000.00;
